"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"2","Other land","2010","12","Democratic Republic of the Congo","61057",""
"2","Other land","2010","132","Denmark","3652",""
"2","Other land","2010","175","Honduras","4522",""
"2","Other land","2010","7657948","Holy See","0.044",""
"2","Other land","2010","127","Iceland","9909",""
"2","Other land","2010","149","Hungary","6932",""
"2","Other land","2010","82","Indonesia","65722",""
"2","Other land","2010","33","India","225618",""
"2","Other land","2010","90","Iraq","42653",""
"2","Other land","2010","89","Iran (Islamic Republic of)","146440",""
"2","Other land","2010","7655849","Isle of Man","53.6",""
"2","Other land","2010","136","Ireland","6099",""
"2","Other land","2010","137","Italy","18495",""
"2","Other land","2010","91","Israel","1977",""
"2","Other land","2010","103","Japan","11471",""
"2","Other land","2010","191","Jamaica","558.3",""
"2","Other land","2010","92","Jordan","8675.5",""
"2","Other land","2010","643000371","Jersey","10.9",""
"2","Other land","2010","66","Gambia","417",""
"2","Other land","2010","160","Georgia","4155.88",""
"2","Other land","2010","134","Germany","23801",""
"2","Other land","2010","76","Ghana","17814",""
"2","Other land","2010","7655146","Gibraltar","1",""
"2","Other land","2010","135","Greece","6351",""
"2","Other land","2010","4103","Greenland","41037.28",""
"2","Other land","2010","188","Grenada","15.78",""
"2","Other land","2010","189","Guadeloupe","95.1",""
"2","Other land","2010","113","Guam","29.12",""
"2","Other land","2010","174","Guatemala","5514",""
"2","Other land","2010","643000370","Guernsey","7.6",""
"2","Other land","2010","77","Guinea","12178",""
"2","Other land","2010","67","Guinea-Bissau","560",""
"2","Other land","2010","210","Guyana","900",""
"2","Other land","2010","190","Haiti","2655",""
"2","Other land","2005","89","Iran (Islamic Republic of)","146440",""
"2","Other land","2005","82","Indonesia","61094",""
"2","Other land","2005","136","Ireland","6145",""
"2","Other land","2005","90","Iraq","42653",""
"2","Other land","2005","149","Hungary","6978",""
"2","Other land","2005","175","Honduras","4066",""
"2","Other land","2005","33","India","225762",""
"2","Other land","2005","127","Iceland","9914.5",""
"2","Other land","2005","210","Guyana","900",""
"2","Other land","2005","67","Guinea-Bissau","504",""
"2","Other land","2005","7657948","Holy See","0.044",""
"2","Other land","2005","190","Haiti","2651",""
"2","Other land","2005","174","Guatemala","5233",""
"2","Other land","2005","113","Guam","29.12",""
"2","Other land","2005","77","Guinea","11998",""
"2","Other land","2005","643000370","Guernsey","7.6",""
"2","Other land","2005","39","Lao People's Democratic Republic","2445",""
"2","Other land","2005","163","Latvia","2814",""
"2","Other land","2005","94","Lebanon","780.5",""
"2","Other land","2005","27","Lesotho","2884",""
"2","Other land","2005","73","Kenya","24682",""
"2","Other land","2005","114","Kiribati","68.85",""
"2","Other land","2005","93","Kuwait","1776.45",""
"2","Other land","2005","162","Kyrgyzstan","17997.9",""
"2","Other land","2005","103","Japan","11515",""
"2","Other land","2005","643000371","Jersey","10.9",""
"2","Other land","2005","92","Jordan","8675.5",""
"2","Other land","2005","161","Kazakhstan","251011",""
"2","Other land","2005","7655849","Isle of Man","53.6",""
"2","Other land","2005","91","Israel","1976",""
"2","Other land","2005","137","Italy","18944",""
"2","Other land","2005","191","Jamaica","555.8",""
"2","Other land","2005","7661379","Mayotte","22.254",""
"2","Other land","2005","24","Mauritius","155.5",""
"2","Other land","2005","69","Mauritania","99693",""
"2","Other land","2005","192","Martinique","56.4",""
"2","Other land","2005","5293301","Marshall Islands","5.364",""
"2","Other land","2005","139","Malta","31.653",""
"2","Other land","2005","68","Mali","98831",""
"2","Other land","2005","34","Maldives","29.1",""
"2","Other land","2005","83","Malaysia","11965",""
"2","Other land","2005","15","Malawi","6006",""
"2","Other land","2005","23","Madagascar","28263",""
"2","Other land","2005","131","Luxembourg","170.85",""
"2","Other land","2005","164","Lithuania","4074",""
"2","Other land","2005","138","Liechtenstein","8.6",""
"2","Other land","2005","58","Libyan Arab Jamahiriya","175407",""
"2","Other land","2005","78","Liberia","5153",""
"2","Other land","2005","115","New Caledonia","618",""
"2","Other land","2005","124","New Zealand","15903",""
"2","Other land","2005","140","Netherlands","3023",""
"2","Other land","2005","194","Netherlands Antilles","46.13",""
"2","Other land","2005","5293372","Nauru","2",""
"2","Other land","2005","35","Nepal","8767",""
"2","Other land","2005","40","Myanmar","12526",""
"2","Other land","2005","17","Namibia","66195",""
"2","Other land","2005","57","Morocco","38919",""
"2","Other land","2005","16","Mozambique","23848",""
"2","Other land","2005","643000290","Montenegro","627",""
"2","Other land","2005","193","Montserrat","6.2",""
"2","Other land","2005","7655168","Monaco","0.202",""
"2","Other land","2005","107","Mongolia","142668",""
"2","Other land","2005","176","Mexico","108476",""
"2","Other land","2005","4921994","Micronesia (Federated States of)","5.87",""
"2","Other land","2005","36","Pakistan","73797",""
"2","Other land","2005","95","Oman","29645",""
"2","Other land","2005","178","Panama","3160",""
"2","Other land","2005","5294032","Palau","5.697",""
"2","Other land","2005","211","Paraguay","21255",""
"2","Other land","2005","118","Papua New Guinea","11375",""
"2","Other land","2005","84","Philippines","14026",""
"2","Other land","2005","212","Peru","37126",""
"2","Other land","2005","70","Niger","121664",""
"2","Other land","2005","177","Nicaragua","6457",""
"2","Other land","2005","116","Niue","6.9",""
"2","Other land","2005","1","Nigeria","74493",""
"2","Other land","2005","5293394","Northern Mariana Islands","14.858",""
"2","Other land","2005","643000372","Norfolk Island","3.54",""
"2","Other land","2005","6008","Occupied Palestinian Territory","592.83",""
"2","Other land","2005","126","Norway","18043",""
"2","Other land","2005","166","Russian Federation","756179.9",""
"2","Other land","2005","10","Rwanda","2021",""
"2","Other land","2005","25","Réunion","111",""
"2","Other land","2005","18","Saint Helena","29",""
"2","Other land","2005","195","Saint Kitts and Nevis","12.8",""
"2","Other land","2005","196","Saint Lucia","14",""
"2","Other land","2005","643000375","Saint Martin (French part)","3.3",""
"2","Other land","2005","197","Saint Pierre and Miquelon","20",""
"2","Other land","2005","7661984","Pitcairn","0.2",""
"2","Other land","2005","150","Poland","21433",""
"2","Other land","2005","141","Portugal","5476",""
"2","Other land","2005","7665786","Puerto Rico","379",""
"2","Other land","2005","96","Qatar","1099.5",""
"2","Other land","2005","106","Republic of Korea","3618",""
"2","Other land","2005","165","Republic of Moldova","2858",""
"2","Other land","2005","152","Romania","16255",""
"2","Other land","2005","153","Slovakia","2878",""
"2","Other land","2005","85","Singapore","66.6",""
"2","Other land","2005","2","Sierra Leone","4024",""
"2","Other land","2005","26","Seychelles","5.3",""
"2","Other land","2005","28","South Africa","87648",""
"2","Other land","2005","46","Somalia","55603",""
"2","Other land","2005","120","Solomon Islands","429",""
"2","Other land","2005","154","Slovenia","742",""
"2","Other land","2005","7655310","San Marino","6",""
"2","Other land","2005","119","Samoa","90",""
"2","Other land","2005","643000373","Saint-Barthélemy","1.6",""
"2","Other land","2005","198","Saint Vincent and the Grenadines","12.7",""
"2","Other land","2005","155","Serbia","5749",""
"2","Other land","2005","71","Senegal","5579",""
"2","Other land","2005","97","Saudi Arabia","197906",""
"2","Other land","2005","11","Sao Tome and Principe","40",""
"2","Other land","2005","41","Thailand","32191",""
"2","Other land","2005","151","The former Yugoslav Republic of Macedonia","1425",""
"2","Other land","2005","98","Syrian Arab Republic","17882",""
"2","Other land","2005","167","Tajikistan","13444",""
"2","Other land","2005","642354615","Tokelau","1",""
"2","Other land","2005","121","Tonga","63",""
"2","Other land","2005","7655420","Timor-Leste","689",""
"2","Other land","2005","3","Togo","3807",""
"2","Other land","2005","74","Sudan","115192",""
"2","Other land","2005","213","Suriname","824",""
"2","Other land","2005","50","Spain","22360.55",""
"2","Other land","2005","37","Sri Lanka","4530",""
"2","Other land","2005","128","Sweden","9786",""
"2","Other land","2005","142","Switzerland","2716",""
"2","Other land","2005","643000374","Svalbard and Jan Mayen Islands","6100",""
"2","Other land","2005","29","Swaziland","821",""
"2","Other land","2000","120","Solomon Islands","429",""
"2","Other land","2000","46","Somalia","55219",""
"2","Other land","2000","28","South Africa","87648",""
"2","Other land","2000","50","Spain","22564.48",""
"2","Other land","2000","2","Sierra Leone","3800",""
"2","Other land","2000","85","Singapore","66.6",""
"2","Other land","2000","153","Slovakia","2889",""
"2","Other land","2000","154","Slovenia","743",""
"2","Other land","2000","29","Swaziland","913",""
"2","Other land","2000","128","Sweden","10408",""
"2","Other land","2000","142","Switzerland","2743",""
"2","Other land","2000","98","Syrian Arab Republic","17911",""
"2","Other land","2000","37","Sri Lanka","4381",""
"2","Other land","2000","74","Sudan","112956",""
"2","Other land","2000","213","Suriname","824",""
"2","Other land","2000","643000374","Svalbard and Jan Mayen Islands","6100",""
"2","Other land","2000","642354615","Tokelau","1",""
"2","Other land","2000","3","Togo","3707",""
"2","Other land","2000","199","Trinidad and Tobago","202.9",""
"2","Other land","2000","121","Tonga","63",""
"2","Other land","2000","41","Thailand","32085",""
"2","Other land","2000","167","Tajikistan","13444",""
"2","Other land","2000","7655420","Timor-Leste","633",""
"2","Other land","2000","151","The former Yugoslav Republic of Macedonia","1442",""
"2","Other land","2000","56","Uganda","13464",""
"2","Other land","2000","4921972","Tuvalu","2",""
"2","Other land","2000","100","United Arab Emirates","8046",""
"2","Other land","2000","169","Ukraine","48384",""
"2","Other land","2000","99","Turkey","56115",""
"2","Other land","2000","54","Tunisia","14385",""
"2","Other land","2000","7665808","Turks and Caicos Islands","8.6",""
"2","Other land","2000","168","Turkmenistan","42866",""
"2","Other land","2000","122","Vanuatu","304",""
"2","Other land","2000","214","Venezuela (Bolivarian Republic of)","31633",""
"2","Other land","2000","217","Uruguay","16086",""
"2","Other land","2000","170","Uzbekistan","37733.3",""
"2","Other land","2000","202","United States Virgin Islands","12.73",""
"2","Other land","2000","200","United States of America","601065",""
"2","Other land","2000","143","United Kingdom","21437",""
"2","Other land","2000","19","United Republic of Tanzania","36217",""
"2","Other land","2005","86","Afghanistan","34388",""
"2","Other land","2005","144","Albania","1700",""
"2","Other land","2000","20","Zambia","17196",""
"2","Other land","2000","21","Zimbabwe","19791",""
"2","Other land","2000","4054","Western Sahara","25893",""
"2","Other land","2000","101","Yemen","50842",""
"2","Other land","2000","79","Viet Nam","17466",""
"2","Other land","2000","4922016","Wallis and Futuna Islands","6.36",""
"2","Other land","2005","156","Armenia","2492",""
"2","Other land","2005","215","Argentina","181468",""
"2","Other land","2005","179","Antigua and Barbuda","18.6",""
"2","Other land","2005","7656221","Anguilla","3.6",""
"2","Other land","2005","13","Angola","65566",""
"2","Other land","2005","80","Andorra","29",""
"2","Other land","2005","109","American Samoa","2.119",""
"2","Other land","2005","45","Algeria","234109",""
"2","Other land","2005","181","Barbados","33.99",""
"2","Other land","2005","31","Bangladesh","11278",""
"2","Other land","2005","87","Bahrain","70.462",""
"2","Other land","2005","180","Bahamas","450",""
"2","Other land","2005","157","Azerbaijan","7273",""
"2","Other land","2005","129","Austria","4265",""
"2","Other land","2005","123","Australia","614310",""
"2","Other land","2005","7656243","Aruba","17.58",""
"2","Other land","2005","158","Belarus","11826",""
"2","Other land","2005","130","Belgium","2327.7",""
"2","Other land","2005","171","Belize","736",""
"2","Other land","2005","55","Benin","3362",""
"2","Other land","2005","182","Bermuda","4",""
"2","Other land","2005","32","Bhutan","894",""
"2","Other land","2005","205","Bolivia (plurinational state of)","47231",""
"2","Other land","2005","145","Bosnia and Herzegovina","2386",""
"2","Other land","2005","14","Botswana","9939",""
"2","Other land","2005","206","Brazil","255849",""
