"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","0","Carbon in above-ground biomass","2000","146","Bulgaria","126.4",""
"0","Forest","0","Carbon in above-ground biomass","2000","63","Burkina Faso","252",""
"0","Forest","0","Carbon in above-ground biomass","2000","206","Brazil","54874",""
"0","Forest","0","Carbon in above-ground biomass","2000","81","Brunei Darussalam","61.46",""
"0","Forest","0","Carbon in above-ground biomass","2000","145","Bosnia and Herzegovina","95.08",""
"0","Forest","0","Carbon in above-ground biomass","2000","14","Botswana","425",""
"0","Forest","0","Carbon in above-ground biomass","2000","102","China","4013.9",""
"0","Forest","0","Carbon in above-ground biomass","2000","207","Colombia","5579",""
"0","Forest","0","Carbon in above-ground biomass","2000","65","Chad","529",""
"0","Forest","0","Carbon in above-ground biomass","2000","216","Chile","1107",""
"0","Forest","0","Carbon in above-ground biomass","2000","64","Cape Verde","3.7",""
"0","Forest","0","Carbon in above-ground biomass","2000","6","Central African Republic","2337",""
"0","Forest","0","Carbon in above-ground biomass","2000","5","Cameroon","2414",""
"0","Forest","0","Carbon in above-ground biomass","2000","203","Canada","11499",""
"0","Forest","0","Carbon in above-ground biomass","2000","75","C?te d'Ivoire","1665",""
"0","Forest","0","Carbon in above-ground biomass","2000","148","Czech Republic","272.7",""
"0","Forest","0","Carbon in above-ground biomass","2000","88","Cyprus","2.07",""
"0","Forest","0","Carbon in above-ground biomass","2000","185","Cuba","145",""
"0","Forest","0","Carbon in above-ground biomass","2000","147","Croatia","169.65",""
"0","Forest","0","Carbon in above-ground biomass","2000","172","Costa Rica","174.8",""
"0","Forest","0","Carbon in above-ground biomass","2000","7","Congo","2791",""
"0","Forest","0","Carbon in above-ground biomass","2000","22","Comoros","0.94",""
"0","Forest","0","Carbon in above-ground biomass","2000","159","Estonia","133.634",""
"0","Forest","0","Carbon in above-ground biomass","2000","8","Equatorial Guinea","175.3",""
"0","Forest","0","Carbon in above-ground biomass","2000","53","Egypt","4.659",""
"0","Forest","0","Carbon in above-ground biomass","2000","187","Dominican Republic","91.5",""
"0","Forest","0","Carbon in above-ground biomass","2000","72","Djibouti","0.16",""
"0","Forest","0","Carbon in above-ground biomass","2000","132","Denmark","22.1",""
"0","Forest","0","Carbon in above-ground biomass","2000","12","Democratic Republic of the Congo","16158",""
"0","Forest","0","Carbon in above-ground biomass","2000","105","Democratic People's Republic of Korea","151",""
"0","Forest","0","Carbon in above-ground biomass","2000","209","French Guiana","1349",""
"0","Forest","0","Carbon in above-ground biomass","2000","9","Gabon","2186",""
"0","Forest","0","Carbon in above-ground biomass","2000","66","Gambia","24.45",""
"0","Forest","0","Carbon in above-ground biomass","2000","160","Georgia","160.78",""
"0","Forest","0","Carbon in above-ground biomass","2000","60","Ethiopia","200",""
"0","Forest","0","Carbon in above-ground biomass","2000","7653870","Falkland Islands","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","125","Finland","687.1",""
"0","Forest","0","Carbon in above-ground biomass","2000","133","France","816",""
"0","Forest","0","Carbon in above-ground biomass","2000","188","Grenada","1.098",""
"0","Forest","0","Carbon in above-ground biomass","2000","189","Guadeloupe","10.4",""
"0","Forest","0","Carbon in above-ground biomass","2000","113","Guam","1.41624",""
"0","Forest","0","Carbon in above-ground biomass","2000","174","Guatemala","261",""
"0","Forest","0","Carbon in above-ground biomass","2000","134","Germany","928",""
"0","Forest","0","Carbon in above-ground biomass","2000","76","Ghana","375.2",""
"0","Forest","0","Carbon in above-ground biomass","2000","7655146","Gibraltar","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","135","Greece","57",""
"0","Forest","0","Carbon in above-ground biomass","2000","175","Honduras","328",""
"0","Forest","0","Carbon in above-ground biomass","2000","7657948","Holy See","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","127","Iceland","0.142",""
"0","Forest","0","Carbon in above-ground biomass","2000","149","Hungary","104",""
"0","Forest","0","Carbon in above-ground biomass","2000","67","Guinea-Bissau","84",""
"0","Forest","0","Carbon in above-ground biomass","2000","77","Guinea","526.5",""
"0","Forest","0","Carbon in above-ground biomass","2000","190","Haiti","4.92",""
"0","Forest","0","Carbon in above-ground biomass","2000","210","Guyana","1348",""
"0","Forest","0","Carbon in above-ground biomass","2000","137","Italy","374.4",""
"0","Forest","0","Carbon in above-ground biomass","2000","91","Israel","3.4",""
"0","Forest","0","Carbon in above-ground biomass","2000","103","Japan","1101",""
"0","Forest","0","Carbon in above-ground biomass","2000","191","Jamaica","37.25",""
"0","Forest","0","Carbon in above-ground biomass","2000","82","Indonesia","11415",""
"0","Forest","0","Carbon in above-ground biomass","2000","33","India","1808",""
"0","Forest","0","Carbon in above-ground biomass","2000","136","Ireland","14.55",""
"0","Forest","0","Carbon in above-ground biomass","2000","89","Iran (Islamic Republic of)","194.6",""
"0","Forest","0","Carbon in above-ground biomass","2000","73","Kenya","405.4",""
"0","Forest","0","Carbon in above-ground biomass","2000","162","Kyrgyzstan","23.6",""
"0","Forest","0","Carbon in above-ground biomass","2000","92","Jordan","1.65",""
"0","Forest","0","Carbon in above-ground biomass","2000","161","Kazakhstan","105.32",""
"0","Forest","0","Carbon in above-ground biomass","2000","27","Lesotho","1.79",""
"0","Forest","0","Carbon in above-ground biomass","2000","78","Liberia","504.42",""
"0","Forest","0","Carbon in above-ground biomass","2000","39","Lao People's Democratic Republic","944",""
"0","Forest","0","Carbon in above-ground biomass","2000","163","Latvia","177.45",""
"0","Forest","0","Carbon in above-ground biomass","2000","164","Lithuania","118.6",""
"0","Forest","0","Carbon in above-ground biomass","2000","131","Luxembourg","8.21",""
"0","Forest","0","Carbon in above-ground biomass","2000","58","Libyan Arab Jamahiriya","5.03",""
"0","Forest","0","Carbon in above-ground biomass","2000","138","Liechtenstein","0.41",""
"0","Forest","0","Carbon in above-ground biomass","2000","83","Malaysia","2869",""
"0","Forest","0","Carbon in above-ground biomass","2000","68","Mali","234.05",""
"0","Forest","0","Carbon in above-ground biomass","2000","23","Madagascar","1364",""
"0","Forest","0","Carbon in above-ground biomass","2000","15","Malawi","128",""
"0","Forest","0","Carbon in above-ground biomass","2000","69","Mauritania","7.4",""
"0","Forest","0","Carbon in above-ground biomass","2000","192","Martinique","6.8",""
"0","Forest","0","Carbon in above-ground biomass","2000","5293301","Marshall Islands","1.82",""
"0","Forest","0","Carbon in above-ground biomass","2000","139","Malta","0.05",""
"0","Forest","0","Carbon in above-ground biomass","2000","7655168","Monaco","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","4921994","Micronesia (Federated States of)","15.98",""
"0","Forest","0","Carbon in above-ground biomass","2000","176","Mexico","1748",""
"0","Forest","0","Carbon in above-ground biomass","2000","24","Mauritius","2.03",""
"0","Forest","0","Carbon in above-ground biomass","2000","16","Mozambique","1392",""
"0","Forest","0","Carbon in above-ground biomass","2000","57","Morocco","162.62",""
"0","Forest","0","Carbon in above-ground biomass","2000","643000290","Montenegro","24.7",""
"0","Forest","0","Carbon in above-ground biomass","2000","107","Mongolia","505",""
"0","Forest","0","Carbon in above-ground biomass","2000","35","Nepal","385",""
"0","Forest","0","Carbon in above-ground biomass","2000","5293372","Nauru","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","17","Namibia","182.45",""
"0","Forest","0","Carbon in above-ground biomass","2000","40","Myanmar","1512",""
"0","Forest","0","Carbon in above-ground biomass","2000","140","Netherlands","20",""
"0","Forest","0","Carbon in above-ground biomass","2000","115","New Caledonia","50.41",""
"0","Forest","0","Carbon in above-ground biomass","2000","177","Nicaragua","345",""
"0","Forest","0","Carbon in above-ground biomass","2000","70","Niger","32",""
"0","Forest","0","Carbon in above-ground biomass","2000","1","Nigeria","1250",""
"0","Forest","0","Carbon in above-ground biomass","2000","5293394","Northern Mariana Islands","2.524",""
"0","Forest","0","Carbon in above-ground biomass","2000","126","Norway","275",""
"0","Forest","0","Carbon in above-ground biomass","2000","36","Pakistan","200",""
"0","Forest","0","Carbon in above-ground biomass","2000","5294032","Palau","8.24",""
"0","Forest","0","Carbon in above-ground biomass","2000","178","Panama","307",""
"0","Forest","0","Carbon in above-ground biomass","2000","118","Papua New Guinea","2018.8",""
"0","Forest","0","Carbon in above-ground biomass","2000","212","Peru","7027",""
"0","Forest","0","Carbon in above-ground biomass","2000","84","Philippines","528.5",""
"0","Forest","0","Carbon in above-ground biomass","2000","150","Poland","630",""
"0","Forest","0","Carbon in above-ground biomass","2000","7665786","Puerto Rico","20.468",""
"0","Forest","0","Carbon in above-ground biomass","2000","96","Qatar","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","165","Republic of Moldova","21.21",""
"0","Forest","0","Carbon in above-ground biomass","2000","106","Republic of Korea","134",""
"0","Forest","0","Carbon in above-ground biomass","2000","166","Russian Federation","25736",""
"0","Forest","0","Carbon in above-ground biomass","2000","152","Romania","487.39",""
"0","Forest","0","Carbon in above-ground biomass","2000","25","R?union","5",""
"0","Forest","0","Carbon in above-ground biomass","2000","10","Rwanda","14.241",""
"0","Forest","0","Carbon in above-ground biomass","2000","7655310","San Marino","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","643000373","Saint-Barth?lemy","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","97","Saudi Arabia","4.63",""
"0","Forest","0","Carbon in above-ground biomass","2000","11","Sao Tome and Principe","3.06",""
"0","Forest","0","Carbon in above-ground biomass","2000","155","Serbia","107",""
"0","Forest","0","Carbon in above-ground biomass","2000","71","Senegal","273",""
"0","Forest","0","Carbon in above-ground biomass","2000","2","Sierra Leone","186.77",""
"0","Forest","0","Carbon in above-ground biomass","2000","26","Seychelles","2.88",""
"0","Forest","0","Carbon in above-ground biomass","2000","154","Slovenia","109.4",""
"0","Forest","0","Carbon in above-ground biomass","2000","153","Slovakia","156.1",""
"0","Forest","0","Carbon in above-ground biomass","2010","175","Honduras","266",""
"0","Forest","0","Carbon in above-ground biomass","2010","149","Hungary","114",""
"0","Forest","0","Carbon in above-ground biomass","2010","127","Iceland","0.223",""
"0","Forest","0","Carbon in above-ground biomass","2010","33","India","2129",""
"0","Forest","0","Carbon in above-ground biomass","2010","67","Guinea-Bissau","80",""
"0","Forest","0","Carbon in above-ground biomass","2010","210","Guyana","1348",""
"0","Forest","0","Carbon in above-ground biomass","2010","190","Haiti","4.56",""
"0","Forest","0","Carbon in above-ground biomass","2010","7657948","Holy See","0",""
"0","Forest","0","Carbon in above-ground biomass","2010","189","Guadeloupe","10",""
"0","Forest","0","Carbon in above-ground biomass","2010","113","Guam","1.41624",""
"0","Forest","0","Carbon in above-ground biomass","2010","174","Guatemala","226.8",""
"0","Forest","0","Carbon in above-ground biomass","2010","77","Guinea","499",""
"0","Forest","0","Carbon in above-ground biomass","2010","76","Ghana","307.2",""
"0","Forest","0","Carbon in above-ground biomass","2010","7655146","Gibraltar","0",""
"0","Forest","0","Carbon in above-ground biomass","2010","135","Greece","62",""
"0","Forest","0","Carbon in above-ground biomass","2010","188","Grenada","0.898",""
"0","Forest","0","Carbon in above-ground biomass","2010","66","Gambia","25.45",""
"0","Forest","0","Carbon in above-ground biomass","2010","9","Gabon","2186",""
"0","Forest","0","Carbon in above-ground biomass","2010","134","Germany","1082",""
"0","Forest","0","Carbon in above-ground biomass","2010","160","Georgia","168.4",""
"0","Forest","0","Carbon in above-ground biomass","2010","133","France","940",""
"0","Forest","0","Carbon in above-ground biomass","2010","125","Finland","714",""
"0","Forest","0","Carbon in above-ground biomass","2010","112","French Polynesia","17.09",""
"0","Forest","0","Carbon in above-ground biomass","2010","209","French Guiana","1344",""
"0","Forest","0","Carbon in above-ground biomass","2010","159","Estonia","130.866",""
"0","Forest","0","Carbon in above-ground biomass","2010","8","Equatorial Guinea","163.5",""
"0","Forest","0","Carbon in above-ground biomass","2010","7653870","Falkland Islands","0",""
"0","Forest","0","Carbon in above-ground biomass","2010","60","Ethiopia","172",""
"0","Forest","0","Carbon in above-ground biomass","2010","72","Djibouti","0.16",""
"0","Forest","0","Carbon in above-ground biomass","2010","132","Denmark","31.7",""
"0","Forest","0","Carbon in above-ground biomass","2010","53","Egypt","5.527",""
"0","Forest","0","Carbon in above-ground biomass","2010","187","Dominican Republic","91.5",""
"0","Forest","0","Carbon in above-ground biomass","2010","7655168","Monaco","0",""
"0","Forest","0","Carbon in above-ground biomass","2010","107","Mongolia","470",""
"0","Forest","0","Carbon in above-ground biomass","2010","176","Mexico","1688",""
"0","Forest","0","Carbon in above-ground biomass","2010","4921994","Micronesia (Federated States of)","16.04",""
"0","Forest","0","Carbon in above-ground biomass","2010","69","Mauritania","5.7",""
"0","Forest","0","Carbon in above-ground biomass","2010","24","Mauritius","1.83",""
"0","Forest","0","Carbon in above-ground biomass","2010","5293301","Marshall Islands","1.82",""
"0","Forest","0","Carbon in above-ground biomass","2010","192","Martinique","6.8",""
"0","Forest","0","Carbon in above-ground biomass","2010","68","Mali","220.11",""
"0","Forest","0","Carbon in above-ground biomass","2010","139","Malta","0.05",""
